1	-42.37630973194756	12	-129.0233973101214	-129.0233973101214	-233.64014902382348
2	-45.49405900860312	15	-139.68318425027985	-129.0233973101214	-232.63000190209274
3	-22.85446152849352	19	-117.11314515115933	-117.11314515115933	-167.4200272527339
4	-39.96436944740938	15	-111.3101673161392	-111.3101673161392	-168.3751090806506
5	-13.109927736274608	23	-35.55310275541774	-35.55310275541774	-91.77733393594094
6	-20.141897805792258	29	-29.54170084739262	-29.54170084739262	-82.02054314218992
7	-33.24256204272672	29	-38.40441706269827	-29.54170084739262	-88.72247230570291
8	-37.601254117791115	18	-43.245310516330505	-29.54170084739262	-98.19821118588413
9	-25.487357988231505	22	-36.57979516149787	-29.54170084739262	-74.63555182495273
10	-31.69132030430103	29	-43.5114691034465	-29.54170084739262	-99.9373705131451
11	-14.074603229507028	24	-38.546059410871294	-29.54170084739262	-122.00047371319103
12	36.6742768363376	24	-27.015938189492353	-27.015938189492353	-98.96073673903857
13	11.129802099885499	24	-32.240558106321366	-27.015938189492353	-119.58196695703951
14	19.723079159765746	30	-85.2255211825055	-27.015938189492353	-150.4343635973414
15	0.342557177733093	30	-66.38163677491708	-27.015938189492353	-138.38470545772466
16	41.95063606986969	24	-16.902955175061052	-16.902955175061052	-110.9102161394056
17	2.253324219713744	21	-72.016087334368	-16.902955175061052	-150.7255763319461
18	18.92869080330981	29	-68.83382556719232	-16.902955175061052	-143.9306210119185
19	-18.175611008130964	31	-78.58989580846816	-16.902955175061052	-132.26300998961102
20	8.238767697500062	31	-16.970138347699653	-16.902955175061052	-124.23439492667568
21	-11.74109176140286	30	-45.808466246638524	-16.902955175061052	-105.88027920475777
22	0.39499982899571934	30	-37.87110719554451	-16.902955175061052	-112.99890182141105
23	-20.183589948769217	29	-171.26542595125542	-16.902955175061052	-191.62211699524607
24	-0.6721441146793893	30	-85.01702511474657	-16.902955175061052	-124.11032940714334
25	46.118109363743386	30	-15.875463935845085	-15.875463935845085	-66.63385140725627
26	15.69921753987514	30	-105.20821325110649	-15.875463935845085	-139.03610062463454
27	20.650871561259645	31	-47.507456297476665	-15.875463935845085	-87.93340781537563
28	71.16718316441138	31	-2.0428682482236438	-2.0428682482236438	-65.71859816913269
29	-24.663723855071417	30	-70.43848427202694	-2.0428682482236438	-109.57304305043019
30	11.414558695090355	28	-38.42777728525116	-2.0428682482236438	-106.04451543528819
31	46.56036486215619	30	-19.66892058102194	-2.0428682482236438	-70.32621793762127
32	58.19400442014646	28	-15.8375668040352	-2.0428682482236438	-87.07037210731491
33	23.824966717704957	30	-23.95775562766829	-2.0428682482236438	-80.58033766383059
34	53.674558697082055	29	21.120562450291423	21.120562450291423	-62.54925999532151
35	7.8986052004915	30	-14.93346812007673	21.120562450291423	-91.92257189877607
36	41.2560201449143	30	-91.86903864183209	21.120562450291423	-116.41812318534778
37	5.704826691810192	31	-46.93728584782885	21.120562450291423	-88.7816574217047
38	21.136870930840523	23	-30.321125475207232	21.120562450291423	-106.03502550112282
39	-12.257553716535572	26	-46.89513193518148	21.120562450291423	-107.78755345470813
40	33.02868629810571	31	-26.728169468337455	21.120562450291423	-96.70345889798998
41	19.960927692289108	26	-85.81791957288402	21.120562450291423	-141.83811453538362
42	49.20249432485974	30	9.487851485319108	21.120562450291423	-58.82638716748603
43	37.18698452308265	26	-14.427854738572526	21.120562450291423	-89.60850526445311
44	30.279417506390143	17	-5.098641096309438	21.120562450291423	-67.8520528025558
45	49.197479005782235	27	-11.065302243242527	21.120562450291423	-77.11207553478891
46	44.28198685300571	31	-111.84455396451543	21.120562450291423	-124.80519750156249
47	20.547836149278965	27	-38.382061738431695	21.120562450291423	-102.16157811859745
48	14.359671248506269	26	-15.026234467165576	21.120562450291423	-64.74612519515019
49	41.65987423793552	28	-50.09570343520695	21.120562450291423	-105.34790902642138
50	56.14662621041805	26	-1.7423202964695235	21.120562450291423	-79.80729601465447
